,name,fold,Direction,tstat,pvalue,FDR,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LCC1,LCC9,20130426_AYESHA_CELL_POS_1001,20130426_AYESHA_CELL_POS_1101,20130426_AYESHA_CELL_POS_1201,20130426_AYESHA_CELL_POS_2001,20130426_AYESHA_CELL_POS_2101,20130426_AYESHA_CELL_POS_2201,20130426_AYESHA_CELL_POS_2301,20130426_AYESHA_CELL_POS_2401,20130426_AYESHA_CELL_POS_801,20130426_AYESHA_CELL_POS_901,20130426_AYESHA_CELL_POS_1401,20130426_AYESHA_CELL_POS_1501,20130426_AYESHA_CELL_POS_1601,20130426_AYESHA_CELL_POS_1701,20130426_AYESHA_CELL_POS_1801,20130426_AYESHA_CELL_POS_2601,20130426_AYESHA_CELL_POS_2701,20130426_AYESHA_CELL_POS_2801,20130426_AYESHA_CELL_POS_2901,20130426_AYESHA_CELL_POS_3001,isotopes,adduct,pcgroup
1657,M419T305,1.185453768,UP,1.176492273,0.260432759,0.523425625,419.2260356,419.2074614,419.2268879,304.8880005,303.5970046,305.5169964,11,6,5,2310.956184,2751.180045,2320.174213,1484.12904,2084.024319,1587.774022,2724.274088,2368.559625,1585.977774,2551.28028,3764.458408,3120.090221,3298.583907,3057.162016,2405.454718,2809.322577,238.1777249,2072.564011,2905.014722,2134.520026,[248][M+1]+,,67
3911,M760T589_1,1.104057609,DOWN,-1.162684803,0.26063112,0.523590343,759.5009325,759.495315,759.505156,588.9260101,588.4530142,589.2830115,19,9,10,54250.19067,36259.4342,47154.56388,40306.10367,49214.49732,40655.35869,31598.24083,46695.47336,36213.23876,40247.22859,46076.49613,44616.03031,42191.62044,22181.95871,41583.48691,43233.91928,39993.71358,43686.6849,25724.72392,33476.11149,[731][M+1]+,,2
4354,M820T610,1.291060159,DOWN,-1.163016411,0.260907995,0.523890712,819.72521,819.7241493,819.7264559,609.5154932,609.0680122,610.2110081,20,10,10,304830.8869,52693.71057,218962.1068,130001.2291,251781.4007,276246.1585,50545.78531,207614.6841,136207.2286,257476.554,121294.5223,175045.7081,249674.4404,35045.96374,185104.3469,110744.6541,170962.608,219214.409,36397.72803,157609.2267,[851][M+1]+,,36
782,M279T545,1.059348263,DOWN,-1.162151273,0.26101358,0.523890712,279.1599915,279.1594059,279.160799,545.0160027,544.6980054,545.3280258,20,10,10,32518.26117,25237.49304,28982.16818,22206.20573,26216.5549,29965.63095,22779.6976,27909.78052,25462.24382,26401.46083,23188.47505,27581.94086,28700.77048,23218.6221,28890.55,22318.32889,26016.40065,23730.60581,22565.72236,26471.7723,[92][M]+,[3M+2Na-H]+ 78.0694,64
3344,M684T481,1.125189545,UP,1.159487135,0.261470914,0.524025349,684.3720665,684.3621245,684.3747496,481.2920094,480.5050278,483.3109746,14,9,5,1376.943853,1667.290315,2066.75013,1810.228106,1597.360525,2170.969185,2103.767656,2671.999339,2933.988356,2279.785158,2385.076239,2352.349038,2025.533443,2464.050537,1751.839426,1359.286595,2639.901917,3036.450419,2963.692695,2289.707264,[593][M+2]+,,16
818,M285T25,1.23925914,DOWN,-1.161090487,0.261484989,0.524025349,284.8420098,284.8337097,284.8449438,24.78699982,24.30400033,26.32899961,7,5,2,682.4250072,536.2386,939.8728887,1297.369145,1031.107378,899.4045524,789.141236,424.0405173,908.5490009,212.8567098,761.4177631,481.107121,1065.446245,601.5321618,504.8990607,647.3362215,455.0503982,899.2406515,663.9330187,150.3767517,,,54
4190,M795T546,1.610129065,UP,1.184667512,0.261658695,0.524025349,794.5290959,794.5252855,794.5353946,545.6674911,545.1780258,545.9630013,12,5,7,11034.62046,2863.395655,7590.952932,5269.220054,7788.650273,11803.17439,1590.590649,4809.197544,5977.895288,8191.141028,7163.990184,12249.12832,30024.36968,3930.408105,3853.615631,6759.132354,5554.948466,29785.55945,3308.950261,5117.86401,[809][M]+,,64
4119,M786T590,1.115504497,DOWN,-1.158861737,0.26166054,0.524025349,785.5885504,785.587735,785.5895884,589.6425053,589.3640047,589.869976,20,10,10,1426822.758,1900663.094,1269458.238,1576858.316,1080008.814,1389693.281,1858862.499,1231180.958,1627647.266,1097339.412,1440409.97,1010665.162,1292755.561,1777189.391,1062878.776,1395739.592,991869.0472,1245904.853,1713848.665,1030170.039,[789][M+1]+,,2
1817,M445T534,1.048281004,DOWN,-1.161712418,0.261744699,0.524025349,445.1208711,445.1195335,445.122027,534.2200111,534.0620255,534.7869873,20,10,10,25021.83005,21532.41293,22303.40137,18633.52215,18799.17474,20630.00334,19567.57448,20741.39167,20969.90294,17954.8288,20311.13393,21818.29161,20240.59649,19758.82112,21644.66641,19234.1356,19476.80148,16425.36214,18566.16847,19183.16436,,,97
4282,M806T602,1.233990455,DOWN,-1.159251654,0.261779671,0.524025349,805.6764191,805.6721045,805.6795757,602.3165145,601.8070036,603.2339995,20,10,10,38278.02497,15679.8216,38739.09846,24193.59541,26599.8004,41382.37275,14393.4947,28341.61867,25647.00066,40539.73531,25764.02243,37073.7489,19678.12216,7289.61714,35822.57831,22637.58837,32345.76759,14343.18467,7543.489311,35586.83693,[831][M]+,,4
3686,M728T582,1.08205867,UP,1.158644799,0.262064586,0.524362326,727.5082908,727.5061319,727.5104511,582.4090131,581.8490247,583.0659892,20,10,10,20469.43235,20837.56807,24481.87313,24438.01534,26452.32564,20435.11442,16155.95003,23630.36947,22400.13099,30429.87841,29259.55933,28141.34631,23241.03076,18581.88582,24322.53028,26190.80549,28543.99284,23860.71818,21290.7464,25149.43461,[680][M+1]+,,3
2243,M517T572,1.142149575,DOWN,-1.163869507,0.262300077,0.524600154,517.3448532,517.3428786,517.3459887,572.2460175,571.5759807,572.8660011,19,9,10,18012.74581,9911.336381,12500.79803,9000.806815,10279.53372,14507.93147,8777.734882,9710.208812,9281.273342,7951.965324,10603.95277,9143.769628,13370.30662,7794.409566,11927.92094,8158.048035,6554.614059,10170.2333,9056.315676,9472.563985,[357][M]+,[M+H]+ 516.337,68
1366,M370T562,1.14454416,UP,1.160307252,0.262784303,0.52533502,370.3396396,370.3374683,370.3441961,562.330513,561.0640266,563.1920184,10,7,3,1493.621588,1331.01109,1520.637712,1779.460589,1010.785642,1713.995214,762.1536072,1664.318433,1618.043552,1644.779962,1223.484505,2015.621072,1352.098335,1450.54109,2357.627437,1457.044219,2318.950533,1547.018371,977.4225207,1940.499007,[200][M+1]+,,73
4001,M770T486,1.244778174,DOWN,-1.160872522,0.262903302,0.525339427,770.4376202,770.4336524,770.4439951,486.3049997,485.8479881,487.5889778,14,6,8,4284.802818,2280.529532,3405.304846,2961.551882,2417.558009,4480.016796,2588.387927,2190.362648,2273.67309,2146.638063,3234.802108,2929.156915,4785.144568,3388.230086,2755.691773,1469.28267,1120.16226,1761.872984,900.0481152,976.0894078,[761][M]+,,35
705,M263T305,1.159643133,UP,1.156929131,0.263399418,0.526097061,263.0915202,263.0810893,263.0943376,304.5740032,299.2280102,305.8799923,9,4,5,1572.089057,1549.813643,1227.902798,934.3219731,633.2217814,1706.712362,1643.031543,1587.227002,1287.372584,1103.226336,741.8731203,821.5358415,1934.130534,1925.481412,1994.289566,1532.34929,1700.796847,1910.614455,1295.318354,1502.990036,,[M+H-H20]+ 280.096,67
1945,M463T515,1.204973229,UP,1.154026892,0.263588507,0.526151601,463.2019295,463.1977029,463.2043167,514.9150192,514.3290138,518.2840211,13,8,5,3420.312998,1030.963004,1443.283174,2116.925853,1759.160455,2464.571661,2211.02008,971.2174121,1853.444278,3029.483203,1678.12328,1625.576986,3358.37749,1273.774453,3138.585643,3024.790844,1980.496836,3650.675493,2424.360756,2306.655207,,,634
4166,M792T494,1.21653483,UP,1.154017554,0.263660673,0.526151601,791.5134015,791.5021797,791.5223846,494.2035062,493.8740158,494.8039899,12,6,6,3233.867043,2182.657546,1174.099009,677.561025,1572.097281,3000.282833,1558.578725,2225.372859,1138.514576,2108.195121,1912.139062,2295.893173,3567.0335,1255.034809,2790.691578,1350.146763,2476.647892,3079.435978,1593.626255,2636.854722,,,758
3410,M693T486,1.07902648,DOWN,-1.159598531,0.263843964,0.52628388,692.5328049,692.5281244,692.5352467,486.4710181,486.130984,487.5620105,19,10,9,14206.92721,12335.12581,10134.22394,7860.808662,9142.757134,10563.06505,9406.661801,11849.15488,10980.5269,10477.50091,10669.44796,10079.92537,12235.78901,10658.65904,9782.317732,8459.68486,8711.269607,10478.19476,9275.988871,8772.10324,[609][M+1]+,,35
720,M266T502,1.308984574,DOWN,-1.161181878,0.264020815,0.526403202,266.1733102,266.1729486,266.1739739,502.202023,501.9070244,502.563989,9,5,4,13825.35845,23626.91659,23304.4013,7971.298928,4774.330335,14095.69939,19470.21323,10818.08171,8014.883451,4209.418832,3943.215979,9471.698563,17475.24296,13918.88366,8273.773312,4504.560085,9260.409799,11378.48274,13935.57319,7236.277007,,[M+Na+HCOOH]+ 197.179,95
1565,M404T535,1.167854446,UP,1.152665877,0.264610547,0.527149258,404.294389,404.2813491,404.2973806,534.8050186,533.2069724,536.1789845,11,7,4,2527.306933,2730.8389,3153.519899,2503.98915,688.2313462,4014.159979,2443.492102,2548.374423,1656.470319,2294.301454,2088.729065,3699.639171,1927.238617,1938.872753,3855.254121,3092.029862,3461.514664,3019.408103,2439.73946,3160.878773,,,97
2036,M479T371,1.406511759,DOWN,-1.154115214,0.264629396,0.527149258,479.2955394,479.2815318,479.2982335,371.139493,368.7099937,372.2610127,14,9,5,10539.05641,2684.197939,4143.729972,2818.134612,2503.786721,8835.839066,2196.579391,4408.67385,4089.87035,2991.186308,3352.907044,1894.295437,7818.136896,2445.831561,2904.398437,2807.983275,1968.831968,6144.310694,2300.098971,507.3057189,[314][M+1]+,,549
1155,M339T514,1.29805593,DOWN,-1.154433048,0.264859124,0.527210103,339.1844256,339.1805532,339.1968075,514.3330193,513.6999893,515.0010138,13,5,8,5642.119423,1289.343283,3395.147334,1028.827473,2675.437826,3570.333316,1613.328832,1828.475022,2688.793864,3641.152913,1964.001001,2300.222891,2901.742685,1512.311195,3747.837477,1910.838064,457.3160557,3408.465256,1680.53429,1204.388904,,[M+K]+ 300.221 [M+Na]+ 316.195 [M+H]+ 338.177,86
3537,M708T593,1.173958956,DOWN,-1.160040051,0.264894361,0.527210103,707.6042626,707.5955564,707.6092495,593.3344896,592.6930046,594.6340263,20,10,10,60435.25077,27324.63121,36313.395,28537.41913,50546.79976,47272.19758,21644.6057,27691.30656,28427.33453,50742.90345,38827.02388,28577.42838,44162.20584,26366.10236,39533.83347,32149.5732,25513.84711,39207.1209,21141.0861,27306.35461,[642][M+1]+,,279
2334,M530T24_1,1.22288695,DOWN,-1.150429875,0.265050068,0.52728669,529.8269394,529.8161357,529.8326524,24.47300076,23.34100002,25.75099971,7,2,5,526.3539697,299.7769071,896.0430087,770.3549263,636.2909238,503.3134308,725.9548511,831.2643525,269.2971146,647.5863141,343.4757452,661.964617,318.3532822,795.0781036,741.3003396,655.0509998,623.5221191,426.9994171,245.9323835,181.6184073,,[M+H+HCOOH]+ 482.811,39
95,M125T528,1.175684539,UP,1.159089386,0.26565497,0.528256434,125.1333771,125.1329298,125.1344167,527.8750134,527.5570107,532.5880051,10,6,4,4442.675125,2636.974494,2994.795391,3182.321255,2744.204743,4221.527033,3545.266796,4758.507297,3294.642688,2444.786391,4022.99609,2063.349333,4520.695268,3065.226273,6628.260903,2469.138031,5048.66305,3505.262878,3349.328047,5612.735275,,[M+2H]2+ 248.252,15
262,M161T396,1.063713237,UP,1.162130481,0.265934245,0.528507472,161.0966748,161.0962342,161.0971998,395.6824923,394.0449875,398.4249957,20,10,10,17813.42931,17779.43049,14338.12445,13081.62527,14050.63929,18303.8536,18449.62653,14085.5492,14607.92699,11916.76378,17596.13994,17607.58476,15888.97519,17243.12471,17008.76031,15831.37761,16877.0299,15798.69736,16709.98601,13704.33528,,,129
2675,M591T547,1.200803629,DOWN,-1.150129309,0.266129891,0.528507472,590.5905252,590.5838719,590.6020728,547.0710182,540.9300041,550.4869963,7,2,5,713.7609863,653.4736882,786.9307545,426.0345112,633.3215435,671.8320224,507.3517883,560.5706475,597.1847599,222.0136249,675.3842622,328.9451027,606.9793092,346.9918868,936.8406683,242.8987742,375.8960474,314.0003346,472.9993187,506.2402469,,,841
1859,M450T511,1.149787608,DOWN,-1.148017775,0.266133709,0.528507472,450.3803597,450.3725985,450.3849002,510.8769894,510.6029921,511.8309839,12,5,7,3660.547031,1929.59089,2542.057065,2269.2986,3038.712624,3951.136607,2552.208028,2923.053948,2236.242655,2230.071173,2316.692131,1928.781042,3271.119248,2520.37062,3071.027989,1315.381672,1645.32692,3203.111176,1589.871864,2910.463112,,[M+H+NH3]+ 432.346,609
612,M240T486,1.057857525,DOWN,-1.154492789,0.26687224,0.529740218,240.2411192,240.2405309,240.2419886,486.4770126,486.4450099,486.7889786,20,10,10,24666.79394,23203.41784,23985.19113,19844.29536,21178.40615,22651.9644,19656.5106,23236.17696,22397.84676,21196.10627,21307.91266,23946.45585,21185.65256,19954.69555,24804.3866,15582.4592,21410.82317,18665.67501,18858.61074,24157.2524,[69][M+1]+,,35
1355,M369T562,1.094392249,UP,1.150164828,0.267292805,0.530340996,369.3365634,369.3353935,369.3383434,562.330513,561.6890253,562.9530144,16,9,7,8082.018857,7147.713127,7297.576816,5825.533716,6741.355411,6836.842315,5477.838945,5061.592278,6090.741985,5916.53037,6490.673586,8843.496821,7182.841988,5354.502161,9412.993996,6640.238481,8028.0992,5832.30893,5405.537214,7373.250663,[200][M]+,[M+H-H20]+ 386.341,73
2992,M641T545,1.196121691,UP,1.15329286,0.267489475,0.530497204,640.591455,640.5814046,640.5989085,544.5469952,542.0970027,548.32798,8,5,3,2435.800154,1026.933983,4183.421596,2153.4754,1759.877997,1337.970519,1703.082184,1524.774961,1252.578903,1936.101685,2411.414153,2504.102356,2434.994176,2184.732103,3275.165376,1809.134142,1537.565765,2877.61525,1786.537168,2280.65465,,,607
1356,M369T607,1.150825936,DOWN,-1.154313969,0.267749485,0.530708381,369.3513591,369.3512031,369.3518171,606.5534878,606.1359776,606.7650041,12,6,6,293540.7703,211584.2543,266373.4984,446135.3788,334215.2162,271081.6715,198160.372,222051.4521,483869.6086,348321.9953,345709.2499,310571.1165,260087.6517,232860.2289,228767.0621,342730.9166,298885.3847,206568.5321,210467.6306,235636.6456,[197][M+2]+,,12
3334,M683T482,1.113769834,DOWN,-1.143477036,0.267831931,0.530708381,683.3669187,683.3647487,683.3739998,481.7610168,480.8180237,482.3959923,19,9,10,13951.79733,12108.86401,13657.53999,12804.95386,12274.71871,15947.31242,13447.94598,8301.696254,8392.431185,11129.67492,8017.47985,8925.246973,11271.5875,8837.246675,14344.50403,10161.27109,8092.525849,13758.35825,12601.91436,13542.96238,[593][M+1]+,,16
551,M227T29,1.264257431,DOWN,-1.147434961,0.267969377,0.530746921,227.0483185,227.0460324,227.055743,28.74799973,26.04500055,30.44399858,9,3,6,2411.066183,1768.367504,1364.575299,2290.982905,2682.040135,1041.95527,1427.178992,1721.960184,2202.035776,3192.026529,564.8556175,1438.895352,701.3838019,501.8535891,2593.509201,1408.666904,1012.659673,3157.450727,1853.45045,2667.666713,[60][M+1]+,,49
61,M116T694,1.034889577,DOWN,-1.174715089,0.268108361,0.530788473,116.1440546,116.1439332,116.1442399,693.5994968,690.6159839,695.660011,6,5,1,3740301.252,4247842.323,3722462.846,3739532.656,3856908.675,4589893.012,4044358.211,3587052.347,3428409.704,3665106.404,3768073.071,3659860.021,3727430.548,3889765.963,3746656.837,3710343.03,3730806.337,3728148.48,3632237.578,3726473.683,,,21
3987,M768T530,1.348900056,UP,1.152374536,0.268711568,0.531748628,768.4726221,768.4612232,768.4761482,529.7610283,529.442997,531.0179901,9,5,4,2262.397288,3048.089176,2267.474654,1345.025626,1906.677756,4900.808517,2672.425075,2179.246078,2951.649213,5519.099541,1082.274105,5679.550408,7888.330874,3030.822354,2296.996362,1540.146687,5881.341638,6870.000881,3224.568901,1695.416669,[757][M+1]+,,939
970,M312T25,1.262667646,UP,1.146438998,0.268885162,0.531858161,311.9847731,311.9804441,311.9985744,25.01200024,21.9599998,25.88300064,9,2,7,581.3243333,1573.427704,950.5928477,1105.581001,364.6998013,589.0507773,1373.096057,1446.809408,1193.596392,932.8751623,1707.541722,1285.302942,535.1876763,797.135715,1930.445335,1882.279012,2059.962466,504.2128564,1400.522399,664.3099742,,[M+H]+ 310.977,54
2575,M571T601,1.176193724,UP,1.140319129,0.269191728,0.532230503,570.5203859,570.5124503,570.5246829,600.7819859,599.8399873,601.7359737,8,5,3,1868.846547,3519.206993,2866.31245,1153.145546,2641.507729,1635.634313,3697.135944,1784.6733,3316.663898,2026.807989,1706.8729,3443.021252,1773.131436,3707.478915,3334.280793,1805.021611,3161.308756,3416.805501,3659.716227,2820.793987,[429][M+1]+,,27
2002,M472T533,1.270929003,UP,1.144756036,0.269425082,0.532258414,472.2894945,472.2875103,472.2949226,532.5880051,531.9589806,533.2209778,11,5,6,3093.865946,1355.433421,2364.392055,828.8661719,2623.102564,1901.144132,2666.318765,845.1508815,1623.66336,1507.591253,1893.000991,3278.297066,1167.046612,1738.78001,3689.476638,1102.356759,3571.433129,2334.751196,1058.840449,4071.592508,[309][M+1]+,,69
2745,M604T561,1.13662311,DOWN,-1.149867817,0.26944251,0.532258414,604.4685857,604.4672714,604.476196,561.3360117,560.4540089,561.699028,19,9,10,13953.90442,10390.01653,10326.77505,8723.98205,8372.479084,13547.92152,8135.251309,9067.770117,7553.429309,4766.643223,7061.655487,8299.238616,9849.915752,8732.552284,9902.764888,8159.742266,7577.555565,10738.78778,5717.385223,7398.941965,[461][M+1]+,,87
1206,M345T522,1.191636151,UP,1.140892816,0.269752322,0.532636498,345.0024283,344.9942989,345.0092677,522.0439911,521.1000252,522.368017,9,6,3,528.905007,310.4548997,464.364673,330.5451411,206.1425862,277.2943556,190.0334493,422.533822,277.1655865,407.4225396,169.2376124,518.4255398,520.8742374,397.5407254,553.1859934,393.3592428,175.9586209,389.1642998,381.799681,569.7271267,,,138
3536,M708T590,1.137220957,UP,1.1411,0.27002435,0.532939677,707.5419559,707.541008,707.5428439,589.7939747,589.5440047,589.9219788,20,10,10,1116049.308,996331.707,1530834.717,1152597.219,1707767.921,1089206.534,961306.1312,1462023.915,1191805.819,1760598.158,1277217.284,1889920.217,1229815.398,1091861.856,2025523.333,1220639.658,1851944.51,1180174.856,1045006.866,1935970.379,[641][M+1]+,,2
4464,M842T394,1.637899919,UP,1.172647144,0.270375175,0.533398044,841.565708,841.5555475,841.5734008,393.798008,391.9200025,394.7739998,7,2,5,457.4104004,854.4169097,523.8704887,765.9349824,716.0252355,667.9875765,798.0834362,585.7313837,761.2962545,688.4044121,2965.559753,487.3546877,532.5887616,432.3350858,522.3424778,3590.163403,486.413626,292.3199363,928.839661,931.1859906,,,963
4490,M848T612,1.210580737,DOWN,-1.136387967,0.270951591,0.534291889,847.7570123,847.7558451,847.7578344,611.994989,611.5799904,612.854989,20,10,10,845385.8917,268632.6183,735217.1857,495628.1812,800899.8829,793189.2873,249753.4559,700864.2284,510103.7936,820585.9204,456319.9042,642472.4025,722366.8592,186554.4138,681473.8957,418983.4508,618604.3702,630408.8302,176292.4218,604768.4753,[889][M+1]+,,18
1734,M432T380,1.764482283,UP,1.155804391,0.271133464,0.534291889,432.3241839,432.3150897,432.3314311,380.3900002,377.2909886,387.3369884,12,5,6,2563.359456,897.9687773,7866.187945,2439.917187,9102.833831,9300.147955,769.2573894,8386.033565,2552.561083,12127.661,2688.438219,15700.04841,5070.436818,470.1696634,32990.38303,1055.663668,13073.9675,5089.678766,548.4555673,22134.22636,[265][M]+,,947
1581,M408T503,1.350451988,DOWN,-1.148761787,0.271184611,0.534291889,408.3088985,408.3082059,408.3102863,502.533989,502.5010135,502.8469849,15,7,8,36993.69368,65918.46285,25806.29698,17244.50904,8952.49388,38622.98794,60876.30361,27692.63254,18485.71084,9212.223229,8712.791339,20472.81083,34895.57941,30905.78432,18135.124,9215.586138,21662.21759,31415.93379,34902.11207,19090.67129,,,88
122,M131T496,1.310833607,DOWN,-1.146769041,0.271577289,0.534831281,131.0860161,131.0857676,131.0868023,495.7420049,495.4219844,496.3929749,11,5,6,3230.036108,7010.239095,3393.356132,2060.734908,1382.71778,2686.609438,5988.849069,3522.037807,1870.010389,1385.98946,947.1843382,2937.810639,2545.194073,3734.438036,1956.279123,1118.068241,3045.827497,2305.320834,3809.965436,2416.623841,,[M+Na]+ 108.094,76
888,M299T70,1.2554185,UP,1.133156079,0.272338262,0.53587383,299.1002492,299.0948747,299.1035345,69.77249958,68.82099722,71.51899706,8,3,5,2299.273123,1374.241518,825.6681985,1854.73957,803.7487938,3146.985718,1483.516946,2320.817162,1414.435228,908.484254,2758.471738,1668.709386,1583.102689,2188.862484,1717.479827,3544.259493,1383.848388,3423.63431,1275.138492,1085.417639,[107][M+1]+,,175
2957,M637T609,1.153476912,UP,1.137441773,0.272448489,0.53587383,636.6033738,636.5980741,636.6061444,608.7679918,608.2899973,609.800015,17,10,7,19326.0668,18106.79973,25919.36697,17318.24066,15403.44472,13830.21311,15201.10041,27291.89302,18544.78346,17085.02415,18653.46697,17703.54942,15173.14664,29491.06745,21874.40141,17339.03617,23800.73983,11992.05078,31596.72711,29260.54023,[508][M+1]+,,36
